Seed,Scenario,Method,NRE,DetectionF1,RecoveryMaskF1,LevelMacroF1,rESS,SelectedFraction,InputHash,ReferenceHash,EpsRec
20270010,ES,Oracle,0.0077964301839768,NaN,NaN,NaN,NaN,0.15,1.155363783813e+03_1.324005018340e+06_2.305298470397e+05_122880,-1.523334022268e+02_1.228791888466e+05_9.794995269107e+04_122880,0.001
20270010,BS,tSVD-LRA,1.92684766417424,NaN,NaN,NaN,NaN,NaN,-6.051623489015e+02_1.741742359242e+06_2.761697251970e+05_122880,-1.523334022268e+02_1.228791888466e+05_9.794995269107e+04_122880,0.001
20270010,BS,HCL-TRPCA,0.00829850662696621,0.997817476355994,0.991107810273189,0.991512219124159,0.795892279599556,0.2045166015625,-6.051623489015e+02_1.741742359242e+06_2.761697251970e+05_122880,-1.523334022268e+02_1.228791888466e+05_9.794995269107e+04_122880,0.001
20270010,BS,Oracle,0.00824129834645419,NaN,NaN,NaN,NaN,0.200911458333333,-6.051623489015e+02_1.741742359242e+06_2.761697251970e+05_122880,-1.523334022268e+02_1.228791888466e+05_9.794995269107e+04_122880,0.001
20270010,EBS,tSVD-LRA,2.14093176577687,NaN,NaN,NaN,NaN,NaN,2.545046721098e+03_2.132616996040e+06_3.197014973857e+05_122880,-1.523334022268e+02_1.228791888466e+05_9.794995269107e+04_122880,0.001
20270010,EBS,HCL-TRPCA,0.00876673669378325,0.999384136656834,0.995736984885674,0.978966739807228,0.747446056462555,0.253059895833333,2.545046721098e+03_2.132616996040e+06_3.197014973857e+05_122880,-1.523334022268e+02_1.228791888466e+05_9.794995269107e+04_122880,0.001
20270010,EBS,Oracle,0.00872213683278103,NaN,NaN,NaN,NaN,0.250911458333333,2.545046721098e+03_2.132616996040e+06_3.197014973857e+05_122880,-1.523334022268e+02_1.228791888466e+05_9.794995269107e+04_122880,0.001
20270011,EB,tSVD-LRA,1.71393593011549,NaN,NaN,NaN,NaN,NaN,-1.140191679905e+03_1.330324438564e+06_2.308600137135e+05_122880,-4.861008589523e+02_1.228809229659e+05_9.781431127857e+04_122880,0.001
20270011,EB,HCL-TRPCA,0.0177803246177012,0.951639111707204,0.879879808265567,0.909257919629688,0.809260677514074,0.191121419270833,-1.140191679905e+03_1.330324438564e+06_2.308600137135e+05_122880,-4.861008589523e+02_1.228809229659e+05_9.781431127857e+04_122880,0.001
20270011,EB,Oracle,0.00782071847451283,NaN,NaN,NaN,NaN,0.150130208333333,-1.140191679905e+03_1.330324438564e+06_2.308600137135e+05_122880,-4.861008589523e+02_1.228809229659e+05_9.781431127857e+04_122880,0.001
20270011,ES,tSVD-LRA,1.62854883204329,NaN,NaN,NaN,NaN,NaN,-3.796397912854e+02_1.332576834673e+06_2.309801478989e+05_122880,-4.861008589523e+02_1.228809229659e+05_9.781431127857e+04_122880,0.001
20270011,ES,HCL-TRPCA,0.00788302167180282,0.992782505655499,0.98947820485291,0.989327811404906,0.847116150508646,0.153190104166667,-3.796397912854e+02_1.332576834673e+06_2.309801478989e+05_122880,-4.861008589523e+02_1.228809229659e+05_9.781431127857e+04_122880,0.001
20270011,ES,Oracle,0.00779267567305666,NaN,NaN,NaN,NaN,0.15,-3.796397912854e+02_1.332576834673e+06_2.309801478989e+05_122880,-4.861008589523e+02_1.228809229659e+05_9.781431127857e+04_122880,0.001
20270011,BS,tSVD-LRA,1.92651946364953,NaN,NaN,NaN,NaN,NaN,1.990252498991e+03_1.737761963770e+06_2.758962355666e+05_122880,-4.861008589523e+02_1.228809229659e+05_9.781431127857e+04_122880,0.001
20270011,BS,HCL-TRPCA,0.00835011284897997,0.997397567027779,0.97661188369153,0.991702771192676,0.789614168307138,0.210807291666667,1.990252498991e+03_1.737761963770e+06_2.758962355666e+05_122880,-4.861008589523e+02_1.228809229659e+05_9.781431127857e+04_122880,0.001
20270011,BS,Oracle,0.00822139809091371,NaN,NaN,NaN,NaN,0.201171875,1.990252498991e+03_1.737761963770e+06_2.758962355666e+05_122880,-4.861008589523e+02_1.228809229659e+05_9.781431127857e+04_122880,0.001
20270011,EBS,tSVD-LRA,2.15000451028441,NaN,NaN,NaN,NaN,NaN,-1.729509086086e+03_2.138117751530e+06_3.200663616588e+05_122880,-4.861008589523e+02_1.228809229659e+05_9.781431127857e+04_122880,0.001
20270011,EBS,HCL-TRPCA,0.00876721743429849,0.999174476763949,0.987979961266986,0.979665264922209,0.743230870075014,0.257283528645833,-1.729509086086e+03_2.138117751530e+06_3.200663616588e+05_122880,-4.861008589523e+02_1.228809229659e+05_9.781431127857e+04_122880,0.001
20270011,EBS,Oracle,0.00866969063414616,NaN,NaN,NaN,NaN,0.251171875,-1.729509086086e+03_2.138117751530e+06_3.200663616588e+05_122880,-4.861008589523e+02_1.228809229659e+05_9.781431127857e+04_122880,0.001
20270012,EB,tSVD-LRA,1.68591471996255,NaN,NaN,NaN,NaN,NaN,-5.460750043318e+02_1.338411579674e+06_2.317827526753e+05_122880,6.740501412215e+02_1.228826974576e+05_9.801657025247e+04_122880,0.001
20270012,EB,HCL-TRPCA,0.00974921598873585,0.981426035346175,0.912202930673562,0.944978372655188,0.820631125849017,0.179728190104167,-5.460750043318e+02_1.338411579674e+06_2.317827526753e+05_122880,6.740501412215e+02_1.228826974576e+05_9.801657025247e+04_122880,0.001
20270012,EB,Oracle,0.00769570663571125,NaN,NaN,NaN,NaN,0.150716145833333,-5.460750043318e+02_1.338411579674e+06_2.317827526753e+05_122880,6.740501412215e+02_1.228826974576e+05_9.801657025247e+04_122880,0.001
20270012,ES,tSVD-LRA,1.63240676088963,NaN,NaN,NaN,NaN,NaN,-7.246941420335e+02_1.329279880568e+06_2.309531436739e+05_122880,6.740501412215e+02_1.228826974576e+05_9.801657025247e+04_122880,0.001
20270012,ES,HCL-TRPCA,0.00777249577045406,0.992167945094873,0.985404971932638,0.988433102790365,0.845865401053518,0.154443359375,-7.246941420335e+02_1.329279880568e+06_2.309531436739e+05_122880,6.740501412215e+02_1.228826974576e+05_9.801657025247e+04_122880,0.001
20270012,ES,Oracle,0.00765086010317596,NaN,NaN,NaN,NaN,0.15,-7.246941420335e+02_1.329279880568e+06_2.309531436739e+05_122880,6.740501412215e+02_1.228826974576e+05_9.801657025247e+04_122880,0.001
20270012,BS,tSVD-LRA,1.91492044560223,NaN,NaN,NaN,NaN,NaN,3.319171426035e+02_1.736375512645e+06_2.756769849573e+05_122880,6.740501412215e+02_1.228826974576e+05_9.801657025247e+04_122880,0.001
20270012,BS,HCL-TRPCA,0.00828027047593141,0.99710097917976,0.969123761108155,0.991469409674888,0.787543122573033,0.212882486979167,3.319171426035e+02_1.736375512645e+06_2.756769849573e+05_122880,6.740501412215e+02_1.228826974576e+05_9.801657025247e+04_122880,0.001
20270012,BS,Oracle,0.00807298101988473,NaN,NaN,NaN,NaN,0.200130208333333,3.319171426035e+02_1.736375512645e+06_2.756769849573e+05_122880,6.740501412215e+02_1.228826974576e+05_9.801657025247e+04_122880,0.001
20270012,EBS,tSVD-LRA,2.14270136593031,NaN,NaN,NaN,NaN,NaN,8.497811307142e+02_2.132411195968e+06_3.195606527875e+05_122880,6.740501412215e+02_1.228826974576e+05_9.801657025247e+04_122880,0.001
20270012,EBS,HCL-TRPCA,0.00906705865815164,0.998408315738184,0.986519450507125,0.977589579535101,0.743547618182058,0.256966145833333,8.497811307142e+02_2.132411195968e+06_3.195606527875e+05_122880,6.740501412215e+02_1.228826974576e+05_9.801657025247e+04_122880,0.001
20270012,EBS,Oracle,0.00854702419849831,NaN,NaN,NaN,NaN,0.250130208333333,8.497811307142e+02_2.132411195968e+06_3.195606527875e+05_122880,6.740501412215e+02_1.228826974576e+05_9.801657025247e+04_122880,0.001
20270013,EB,tSVD-LRA,1.68935364646194,NaN,NaN,NaN,NaN,NaN,-5.261683879248e+01_1.333704670659e+06_2.310365885294e+05_122880,-4.485517735081e+02_1.228806373592e+05_9.784660931684e+04_122880,0.001
20270013,EB,HCL-TRPCA,0.00914038376034829,0.986489017310111,0.898440545808967,0.955995572430416,0.816415938160462,0.183951822916667,-5.261683879248e+01_1.333704670659e+06_2.310365885294e+05_122880,-4.485517735081e+02_1.228806373592e+05_9.784660931684e+04_122880,0.001
20270013,EB,Oracle,0.00778356211784005,NaN,NaN,NaN,NaN,0.150032552083333,-5.261683879248e+01_1.333704670659e+06_2.310365885294e+05_122880,-4.485517735081e+02_1.228806373592e+05_9.784660931684e+04_122880,0.001
20270013,ES,tSVD-LRA,1.61797889561049,NaN,NaN,NaN,NaN,NaN,-3.255434501789e+02_1.334337564660e+06_2.310753230895e+05_122880,-4.485517735081e+02_1.228806373592e+05_9.784660931684e+04_122880,0.001
20270013,ES,HCL-TRPCA,0.00792570496146008,0.9936120320207,0.981992541289291,0.990538922155689,0.844809573595433,0.155501302083333,-3.255434501789e+02_1.334337564660e+06_2.310753230895e+05_122880,-4.485517735081e+02_1.228806373592e+05_9.784660931684e+04_122880,0.001
20270013,ES,Oracle,0.00780149791707454,NaN,NaN,NaN,NaN,0.15,-3.255434501789e+02_1.334337564660e+06_2.310753230895e+05_122880,-4.485517735081e+02_1.228806373592e+05_9.784660931684e+04_122880,0.001
20270013,BS,tSVD-LRA,1.9302469655713,NaN,NaN,NaN,NaN,NaN,1.669178581889e+02_1.739551781485e+06_2.759756648729e+05_122880,-4.485517735081e+02_1.228806373592e+05_9.784660931684e+04_122880,0.001
20270013,BS,HCL-TRPCA,0.00828652698009895,0.997674465632647,0.974788587686715,0.992106450157871,0.789289298386903,0.2111328125,1.669178581889e+02_1.739551781485e+06_2.759756648729e+05_122880,-4.485517735081e+02_1.228806373592e+05_9.784660931684e+04_122880,0.001
20270013,BS,Oracle,0.00815689332121281,NaN,NaN,NaN,NaN,0.200748697916667,1.669178581889e+02_1.739551781485e+06_2.759756648729e+05_122880,-4.485517735081e+02_1.228806373592e+05_9.784660931684e+04_122880,0.001
20270013,EBS,tSVD-LRA,2.15497764869308,NaN,NaN,NaN,NaN,NaN,-4.147775428069e+02_2.142191387877e+06_3.202740634847e+05_122880,-4.485517735081e+02_1.228806373592e+05_9.784660931684e+04_122880,0.001
20270013,EBS,HCL-TRPCA,0.00872396386224986,0.999399944859798,0.989419263683509,0.980167651204667,0.744400401549614,0.256111653645833,-4.147775428069e+02_2.142191387877e+06_3.202740634847e+05_122880,-4.485517735081e+02_1.228806373592e+05_9.784660931684e+04_122880,0.001
20270013,EBS,Oracle,0.00862702144646262,NaN,NaN,NaN,NaN,0.250748697916667,-4.147775428069e+02_2.142191387877e+06_3.202740634847e+05_122880,-4.485517735081e+02_1.228806373592e+05_9.784660931684e+04_122880,0.001
20270014,EB,tSVD-LRA,1.68937005464478,NaN,NaN,NaN,NaN,NaN,-1.428688709297e+02_1.328395655256e+06_2.307625103284e+05_122880,1.250508799897e+02_1.228791272601e+05_9.783987799259e+04_122880,0.001
20270014,EB,HCL-TRPCA,0.0119564447655854,0.970896268617441,0.879837844282819,0.933364175161773,0.809244434016799,0.1911376953125,-1.428688709297e+02_1.328395655256e+06_2.307625103284e+05_122880,1.250508799897e+02_1.228791272601e+05_9.783987799259e+04_122880,0.001
20270014,EB,Oracle,0.00778647313492721,NaN,NaN,NaN,NaN,0.150130208333333,-1.428688709297e+02_1.328395655256e+06_2.307625103284e+05_122880,1.250508799897e+02_1.228791272601e+05_9.783987799259e+04_122880,0.001
20270014,ES,tSVD-LRA,1.62472966657334,NaN,NaN,NaN,NaN,NaN,3.520839229764e+02_1.321064000371e+06_2.301862213819e+05_122880,1.250508799897e+02_1.228791272601e+05_9.783987799259e+04_122880,0.001
20270014,ES,HCL-TRPCA,0.00792706115957556,0.992354904705502,0.988894253983583,0.988705058860961,0.846937472014739,0.153369140625,3.520839229764e+02_1.321064000371e+06_2.301862213819e+05_122880,1.250508799897e+02_1.228791272601e+05_9.783987799259e+04_122880,0.001
20270014,ES,Oracle,0.00783531783021249,NaN,NaN,NaN,NaN,0.15,3.520839229764e+02_1.321064000371e+06_2.301862213819e+05_122880,1.250508799897e+02_1.228791272601e+05_9.783987799259e+04_122880,0.001
20270014,BS,tSVD-LRA,1.9277391546789,NaN,NaN,NaN,NaN,NaN,2.173702067630e+02_1.734802524061e+06_2.755486983231e+05_122880,1.250508799897e+02_1.228791272601e+05_9.783987799259e+04_122880,0.001
20270014,BS,HCL-TRPCA,0.00836106719912663,0.997490894374747,0.980761196108469,0.990646889163576,0.79196135349359,0.208455403645833,2.173702067630e+02_1.734802524061e+06_2.755486983231e+05_122880,1.250508799897e+02_1.228791272601e+05_9.783987799259e+04_122880,0.001
20270014,BS,Oracle,0.00826270847219256,NaN,NaN,NaN,NaN,0.2005859375,2.173702067630e+02_1.734802524061e+06_2.755486983231e+05_122880,1.250508799897e+02_1.228791272601e+05_9.783987799259e+04_122880,0.001
20270014,EBS,tSVD-LRA,2.14849952562129,NaN,NaN,NaN,NaN,NaN,3.766687888861e+02_2.136472884517e+06_3.197366693188e+05_122880,1.250508799897e+02_1.228791272601e+05_9.783987799259e+04_122880,0.001
20270014,EBS,HCL-TRPCA,0.00879296011067504,0.999188759450952,0.991786646052759,0.97608172869142,0.74577297669149,0.254736328125,3.766687888861e+02_2.136472884517e+06_3.197366693188e+05_122880,1.250508799897e+02_1.228791272601e+05_9.783987799259e+04_122880,0.001
20270014,EBS,Oracle,0.00869909660824454,NaN,NaN,NaN,NaN,0.2505859375,3.766687888861e+02_2.136472884517e+06_3.197366693188e+05_122880,1.250508799897e+02_1.228791272601e+05_9.783987799259e+04_122880,0.001
20270015,EB,tSVD-LRA,1.66288556855754,NaN,NaN,NaN,NaN,NaN,-1.180546329452e+02_1.336236986321e+06_2.313822559503e+05_122880,-5.434627816254e+02_1.228814035791e+05_9.779659949590e+04_122880,0.001
20270015,EB,HCL-TRPCA,0.0081178719483681,0.992113310799936,0.94399918321507,0.960883665316846,0.831993452904185,0.168343098958333,-1.180546329452e+02_1.336236986321e+06_2.313822559503e+05_122880,-5.434627816254e+02_1.228814035791e+05_9.779659949590e+04_122880,0.001
20270015,EB,Oracle,0.00777645544737659,NaN,NaN,NaN,NaN,0.15048828125,-1.180546329452e+02_1.336236986321e+06_2.313822559503e+05_122880,-5.434627816254e+02_1.228814035791e+05_9.779659949590e+04_122880,0.001
20270015,ES,tSVD-LRA,1.62199110238158,NaN,NaN,NaN,NaN,NaN,4.664245729241e+02_1.326116071114e+06_2.306222114121e+05_122880,-5.434627816254e+02_1.228814035791e+05_9.779659949590e+04_122880,0.001
20270015,ES,HCL-TRPCA,0.00781136553788976,0.992541934789047,0.991847606747921,0.988977317946677,0.847838986235068,0.1524658203125,4.664245729241e+02_1.326116071114e+06_2.306222114121e+05_122880,-5.434627816254e+02_1.228814035791e+05_9.779659949590e+04_122880,0.001
20270015,ES,Oracle,0.00772979781635179,NaN,NaN,NaN,NaN,0.15,4.664245729241e+02_1.326116071114e+06_2.306222114121e+05_122880,-5.434627816254e+02_1.228814035791e+05_9.779659949590e+04_122880,0.001
20270015,BS,tSVD-LRA,1.93651849556845,NaN,NaN,NaN,NaN,NaN,4.902750545854e+02_1.730491380344e+06_2.750472659883e+05_122880,-5.434627816254e+02_1.228814035791e+05_9.779659949590e+04_122880,0.001
20270015,BS,HCL-TRPCA,0.00824938775647288,0.997403018990424,0.981492203565795,0.991774820203356,0.792838502288715,0.207576497395833,4.902750545854e+02_1.730491380344e+06_2.750472659883e+05_122880,-5.434627816254e+02_1.228814035791e+05_9.779659949590e+04_122880,0.001
20270015,BS,Oracle,0.00814537080646459,NaN,NaN,NaN,NaN,0.200032552083333,4.902750545854e+02_1.730491380344e+06_2.750472659883e+05_122880,-5.434627816254e+02_1.228814035791e+05_9.779659949590e+04_122880,0.001
20270015,EBS,tSVD-LRA,2.13364730219791,NaN,NaN,NaN,NaN,NaN,1.584256434339e+03_2.129799675294e+06_3.190997052484e+05_122880,-5.434627816254e+02_1.228814035791e+05_9.779659949590e+04_122880,0.001
20270015,EBS,HCL-TRPCA,0.00869280380626291,0.999430736951678,0.989692049993558,0.979667583324426,0.745269428413526,0.255240885416667,1.584256434339e+03_2.129799675294e+06_3.190997052484e+05_122880,-5.434627816254e+02_1.228814035791e+05_9.779659949590e+04_122880,0.001
20270015,EBS,Oracle,0.00860051139158573,NaN,NaN,NaN,NaN,0.250032552083333,1.584256434339e+03_2.129799675294e+06_3.190997052484e+05_122880,-5.434627816254e+02_1.228814035791e+05_9.779659949590e+04_122880,0.001
20270016,EB,tSVD-LRA,1.67737067689462,NaN,NaN,NaN,NaN,NaN,6.265485732351e+02_1.324158327887e+06_2.307450686028e+05_122880,1.546872094894e+02_1.228791947276e+05_9.792472939273e+04_122880,0.001
20270016,EB,HCL-TRPCA,0.00804502877913297,0.992974238875878,0.956936806059977,0.959433822113202,0.836720311040676,0.163606770833333,6.265485732351e+02_1.324158327887e+06_2.307450686028e+05_122880,1.546872094894e+02_1.228791947276e+05_9.792472939273e+04_122880,0.001
20270016,EB,Oracle,0.00784002963460679,NaN,NaN,NaN,NaN,0.15009765625,6.265485732351e+02_1.324158327887e+06_2.307450686028e+05_122880,1.546872094894e+02_1.228791947276e+05_9.792472939273e+04_122880,0.001
20270016,ES,tSVD-LRA,1.62174224144247,NaN,NaN,NaN,NaN,NaN,9.195258542641e+02_1.324360982351e+06_2.304748760719e+05_122880,1.546872094894e+02_1.228791947276e+05_9.792472939273e+04_122880,0.001
20270016,ES,HCL-TRPCA,0.00783294693697654,0.993745956437352,0.987146529562982,0.99073482428115,0.846401436533653,0.15390625,9.195258542641e+02_1.324360982351e+06_2.304748760719e+05_122880,1.546872094894e+02_1.228791947276e+05_9.792472939273e+04_122880,0.001
20270016,ES,Oracle,0.00779051538470729,NaN,NaN,NaN,NaN,0.15,9.195258542641e+02_1.324360982351e+06_2.304748760719e+05_122880,1.546872094894e+02_1.228791947276e+05_9.792472939273e+04_122880,0.001
20270016,BS,tSVD-LRA,1.93602548766044,NaN,NaN,NaN,NaN,NaN,-2.231683595393e+02_1.723123765751e+06_2.746610533806e+05_122880,1.546872094894e+02_1.228791947276e+05_9.792472939273e+04_122880,0.001
20270016,BS,HCL-TRPCA,0.00828648971286535,0.99813538710985,0.984664600619814,0.990923343510191,0.793780625072116,0.206632486979167,-2.231683595393e+02_1.723123765751e+06_2.746610533806e+05_122880,1.546872094894e+02_1.228791947276e+05_9.792472939273e+04_122880,0.001
20270016,BS,Oracle,0.00819891803595084,NaN,NaN,NaN,NaN,0.200390625,-2.231683595393e+02_1.723123765751e+06_2.746610533806e+05_122880,1.546872094894e+02_1.228791947276e+05_9.792472939273e+04_122880,0.001
20270016,EBS,tSVD-LRA,2.13784432096859,NaN,NaN,NaN,NaN,NaN,-8.710426715120e+02_2.128780532883e+06_3.192502708729e+05_122880,1.546872094894e+02_1.228791947276e+05_9.792472939273e+04_122880,0.001
20270016,EBS,HCL-TRPCA,0.00867854792246626,0.999464015982069,0.994891030201125,0.977415044175061,0.747543517420509,0.252962239583333,-8.710426715120e+02_2.128780532883e+06_3.192502708729e+05_122880,1.546872094894e+02_1.228791947276e+05_9.792472939273e+04_122880,0.001
20270016,EBS,Oracle,0.00863259521474976,NaN,NaN,NaN,NaN,0.250390625,-8.710426715120e+02_2.128780532883e+06_3.192502708729e+05_122880,1.546872094894e+02_1.228791947276e+05_9.792472939273e+04_122880,0.001
20270017,EB,tSVD-LRA,1.69653865304846,NaN,NaN,NaN,NaN,NaN,9.237138727813e+01_1.332990527341e+06_2.314805627199e+05_122880,-2.926345121289e+02_1.228796968991e+05_9.807658783518e+04_122880,0.001
20270017,EB,HCL-TRPCA,0.0376884705110559,0.91139989643183,0.855773460834935,0.866415818603608,0.799319657370278,0.201082356770833,9.237138727813e+01_1.332990527341e+06_2.314805627199e+05_122880,-2.926345121289e+02_1.228796968991e+05_9.807658783518e+04_122880,0.001
20270017,EB,Oracle,0.00785885402160716,NaN,NaN,NaN,NaN,0.150390625,9.237138727813e+01_1.332990527341e+06_2.314805627199e+05_122880,-2.926345121289e+02_1.228796968991e+05_9.807658783518e+04_122880,0.001
20270017,ES,tSVD-LRA,1.62031210467117,NaN,NaN,NaN,NaN,NaN,-5.989694622080e+02_1.328823467037e+06_2.309257194461e+05_122880,-2.926345121289e+02_1.228796968991e+05_9.807658783518e+04_122880,0.001
20270017,ES,HCL-TRPCA,0.00795043480613375,0.993237235619022,0.987622568718855,0.989991227370604,0.846547628028401,0.153759765625,-5.989694622080e+02_1.328823467037e+06_2.309257194461e+05_122880,-2.926345121289e+02_1.228796968991e+05_9.807658783518e+04_122880,0.001
20270017,ES,Oracle,0.00784526271482234,NaN,NaN,NaN,NaN,0.15,-5.989694622080e+02_1.328823467037e+06_2.309257194461e+05_122880,-2.926345121289e+02_1.228796968991e+05_9.807658783518e+04_122880,0.001
20270017,BS,tSVD-LRA,1.92783169948668,NaN,NaN,NaN,NaN,NaN,3.241695757410e+02_1.746723181244e+06_2.767476487518e+05_122880,-2.926345121289e+02_1.228796968991e+05_9.807658783518e+04_122880,0.001
20270017,BS,HCL-TRPCA,0.00838008733509253,0.997824159883955,0.981627192547815,0.99185468762727,0.791344100639624,0.209073893229167,3.241695757410e+02_1.746723181244e+06_2.767476487518e+05_122880,-2.926345121289e+02_1.228796968991e+05_9.807658783518e+04_122880,0.001
20270017,BS,Oracle,0.00825462811656139,NaN,NaN,NaN,NaN,0.201529947916667,3.241695757410e+02_1.746723181244e+06_2.767476487518e+05_122880,-2.926345121289e+02_1.228796968991e+05_9.807658783518e+04_122880,0.001
20270017,EBS,tSVD-LRA,2.15306269841056,NaN,NaN,NaN,NaN,NaN,1.083523025249e+03_2.139661418023e+06_3.204711219248e+05_122880,-2.926345121289e+02_1.228796968991e+05_9.807658783518e+04_122880,0.001
20270017,EBS,HCL-TRPCA,0.00885193747480303,0.999304870754458,0.98758647133066,0.979030835614327,0.742662347832832,0.257853190104167,1.083523025249e+03_2.139661418023e+06_3.204711219248e+05_122880,-2.926345121289e+02_1.228796968991e+05_9.807658783518e+04_122880,0.001
20270017,EBS,Oracle,0.00866100135818429,NaN,NaN,NaN,NaN,0.251529947916667,1.083523025249e+03_2.139661418023e+06_3.204711219248e+05_122880,-2.926345121289e+02_1.228796968991e+05_9.807658783518e+04_122880,0.001
20270018,EB,tSVD-LRA,1.68187999873994,NaN,NaN,NaN,NaN,NaN,2.672076041312e+02_1.339942292140e+06_2.319274213611e+05_122880,-2.049282349132e+01_1.228790034176e+05_9.789885824430e+04_122880,0.001
20270018,EB,HCL-TRPCA,0.0106498468913257,0.977436490822069,0.924646117869493,0.942070419301208,0.824464591394461,0.175887044270833,2.672076041312e+02_1.339942292140e+06_2.319274213611e+05_122880,-2.049282349132e+01_1.228790034176e+05_9.789885824430e+04_122880,0.001
20270018,EB,Oracle,0.00780465027094815,NaN,NaN,NaN,NaN,0.151236979166667,2.672076041312e+02_1.339942292140e+06_2.319274213611e+05_122880,-2.049282349132e+01_1.228790034176e+05_9.789885824430e+04_122880,0.001
20270018,ES,tSVD-LRA,1.61922436979828,NaN,NaN,NaN,NaN,NaN,2.886060887404e+01_1.325694838052e+06_2.306787410588e+05_122880,-2.049282349132e+01_1.228790034176e+05_9.789885824430e+04_122880,0.001
20270018,ES,HCL-TRPCA,0.00787053181063707,0.992488490428883,0.986301369863014,0.988899498687037,0.846141540543166,0.154166666666667,2.886060887404e+01_1.325694838052e+06_2.306787410588e+05_122880,-2.049282349132e+01_1.228790034176e+05_9.789885824430e+04_122880,0.001
20270018,ES,Oracle,0.00775819765285023,NaN,NaN,NaN,NaN,0.15,2.886060887404e+01_1.325694838052e+06_2.306787410588e+05_122880,-2.049282349132e+01_1.228790034176e+05_9.789885824430e+04_122880,0.001
20270018,BS,tSVD-LRA,1.93315324740074,NaN,NaN,NaN,NaN,NaN,6.076790709525e+02_1.730822285830e+06_2.755050981162e+05_122880,-2.049282349132e+01_1.228790034176e+05_9.789885824430e+04_122880,0.001
20270018,BS,HCL-TRPCA,0.00821046783847243,0.997693148245579,0.988194736736616,0.991799909572938,0.794998887297311,0.205411783854167,6.076790709525e+02_1.730822285830e+06_2.755050981162e+05_122880,-2.049282349132e+01_1.228790034176e+05_9.789885824430e+04_122880,0.001
20270018,BS,Oracle,0.00815770270774686,NaN,NaN,NaN,NaN,0.200618489583333,6.076790709525e+02_1.730822285830e+06_2.755050981162e+05_122880,-2.049282349132e+01_1.228790034176e+05_9.789885824430e+04_122880,0.001
20270018,EBS,tSVD-LRA,2.14961563043478,NaN,NaN,NaN,NaN,NaN,2.088303745534e+01_2.136243400558e+06_3.198761675065e+05_122880,-2.049282349132e+01_1.228790034176e+05_9.789885824430e+04_122880,0.001
20270018,EBS,HCL-TRPCA,0.0086994394764148,0.999302344447148,0.994895651612069,0.979390846455317,0.747316108518689,0.253190104166667,2.088303745534e+01_2.136243400558e+06_3.198761675065e+05_122880,-2.049282349132e+01_1.228790034176e+05_9.789885824430e+04_122880,0.001
20270018,EBS,Oracle,0.00863894796241617,NaN,NaN,NaN,NaN,0.250618489583333,2.088303745534e+01_2.136243400558e+06_3.198761675065e+05_122880,-2.049282349132e+01_1.228790034176e+05_9.789885824430e+04_122880,0.001
20270019,EB,tSVD-LRA,1.68887524805903,NaN,NaN,NaN,NaN,NaN,-2.324155817072e+01_1.329228278335e+06_2.310984036082e+05_122880,-2.171172777449e+02_1.228793836256e+05_9.780738761929e+04_122880,0.001
20270019,EB,HCL-TRPCA,0.00823134083787424,0.992286265266767,0.943994292411966,0.963099028146483,0.831701069929212,0.168636067708333,-2.324155817072e+01_1.329228278335e+06_2.310984036082e+05_122880,-2.171172777449e+02_1.228793836256e+05_9.780738761929e+04_122880,0.001
20270019,EB,Oracle,0.0079048375294371,NaN,NaN,NaN,NaN,0.150748697916667,-2.324155817072e+01_1.329228278335e+06_2.310984036082e+05_122880,-2.171172777449e+02_1.228793836256e+05_9.780738761929e+04_122880,0.001
20270019,ES,tSVD-LRA,1.62156097517604,NaN,NaN,NaN,NaN,NaN,2.229940454575e+02_1.321174715531e+06_2.302004374946e+05_122880,-2.171172777449e+02_1.228793836256e+05_9.780738761929e+04_122880,0.001
20270019,ES,HCL-TRPCA,0.00786236539511074,0.993451370361387,0.987622568718855,0.990304045966004,0.846547628028401,0.153759765625,2.229940454575e+02_1.321174715531e+06_2.302004374946e+05_122880,-2.171172777449e+02_1.228793836256e+05_9.780738761929e+04_122880,0.001
20270019,ES,Oracle,0.00779481339093016,NaN,NaN,NaN,NaN,0.15,2.229940454575e+02_1.321174715531e+06_2.302004374946e+05_122880,-2.171172777449e+02_1.228793836256e+05_9.780738761929e+04_122880,0.001
20270019,BS,tSVD-LRA,1.91946686276993,NaN,NaN,NaN,NaN,NaN,-5.982555160547e+02_1.730410918103e+06_2.750344698210e+05_122880,-2.171172777449e+02_1.228793836256e+05_9.780738761929e+04_122880,0.001
20270019,BS,HCL-TRPCA,0.00827486173866292,0.99795235681703,0.989347590143506,0.990704015865146,0.795802940369188,0.204606119791667,-5.982555160547e+02_1.730410918103e+06_2.750344698210e+05_122880,-2.171172777449e+02_1.228793836256e+05_9.780738761929e+04_122880,0.001
20270019,BS,Oracle,0.00821902975394645,NaN,NaN,NaN,NaN,0.20029296875,-5.982555160547e+02_1.730410918103e+06_2.750344698210e+05_122880,-2.171172777449e+02_1.228793836256e+05_9.780738761929e+04_122880,0.001
20270019,EBS,tSVD-LRA,2.13842971272206,NaN,NaN,NaN,NaN,NaN,9.929087802587e+02_2.122613009755e+06_3.187762088944e+05_122880,-2.171172777449e+02_1.228793836256e+05_9.780738761929e+04_122880,0.001
